id,fold,label,target,text
irish-135,2,neg,Sinn Fein,RTE_Elections rteradio1 It will be a lot more ridiculous if Sinn Fein get any traction in this election !
irish-57,3,neg,Gerry Adams,EduardoCBraga will Gerry Adams . Bono . Sean Quinn irish PM etc still support their pal blair to conceal his roe in Iraq Genocide ? / truthout
irish-1510,4,neu,Eamon Gilmore,Eamon Gilmore speaking at DSE AGM .
irish-1873,5,neu,Fianna Fail,Irish Prime Minister Cowen failed to place 5 members of his party ' Fianna Fail ' in Parliament . Calls for election . Suggest changing the name
irish-326,6,neg,Brian Cowen,Brian Cowen . Do Not Want . twip
irish-1128,7,neu,Sinn Fein,NiallSF As long as they vote Sinn Fein yes ?
irish-559,8,neg,Brian Cowen,I favorited a YouTube video -- Brian Cowen Micheal Martin & Bertie Ahern say sorry !-D4 ? a
irish-2279,9,neu,John Gormley,The president has accepted the resignations of Ministers John Gormley and Eamon Ryan
irish-1407,0,neu,Gerry Adams,Check out the latest updates about Gerry Adams-adams/ gerryadams
irish-813,1,neg,Sinn Fein,Sinn Fein only party not represented on Prime Time . Sure nothin ' new there .
irish-271,2,neg,Brian Cowen,barack obama ; YES WE CAN ! brian cowen ; i don't know . we might .
irish-275,3,neg,Fianna Fail,Best headline of today ( from the Irish Times ) Fianna Fail's petty drama reported as if it matters
irish-1864,4,neu,Brian Cowen,Irish Prime Minister Brian Cowen To Remain In Office ? Wall Street Journal news breakingnews
irish-2047,5,neu,Fianna Fail,my vote mary hannafin
irish-800,6,neg,Fine Gael,Shared on Reader : Fine Gael strike again - sigh FG are just digging that hole ever deeper .
irish-1467,7,neu,Sinn Fein,Down The Plughole -Flyer from Jonathan O'Brien -Sinn Fein -Cork North Central 2011 GE -3ww ge11
irish-467,8,neg,Fine Gael,Fine gael have weak candidates in several constituencies in the midlands . Former county councillors etc who are not media savvy . ge11
irish-289,9,neg,Brian Cowen,Brian Cowen & his Gov called a CIRCUS by NY Times & Wall St Journal . Shameful
irish-237,0,neg,John Gormley,ah lads all this was sorted out WEEKS ago ! Where was John Gormley ? tut tut . outoftheloop
irish-1530,1,neu,Fianna Fail,Eoghan Harris : Lenihan can save Fianna Fail with help from Cowen -
irish-2417,2,pos,Sinn Fein,sinnfeinireland labour Glad to see Labour following Sinn Fein's lead & tabling a no confidence motion in Government .
irish-1146,3,neu,Sinn Fein,raymondmccord agreed Sinn Fein have been but they never where anti Black anti gay anti jewish that is my prob with BNP
irish-1683,4,neu,Gerry Adams,Gerry Adams resigned his Westminster seat today ?
irish-1669,5,neu,Gerry Adams,Gerry Adams > Finance Bill should be scrapped . Fine Gael/Labour grubby deal with FF to rush Finance Bill through .
irish-1358,6,neu,Brian Cowen,Brian Cowen interview with Sean O'Rourke on twip on RTE1 TV right now .
irish-1871,7,neu,Brian Cowen,Irish Prime Minister Calls for Early Elections : LONDON ? Brian Cowen the embattled Irish ?
irish-1059,8,neu,Brian Cowen,isihac72 cmq - brian cowen ( irish prime minister ) lets have the general election as soon as posible
irish-1112,9,neu,Gerry Adams,MaryLouMcDonald and Gerry Adams both trending in Ireland today .
irish-822,0,neg,John Gormley,So John Gormley wants the GE held in March so in Greenspeak it will be May at the earliest given their previous deadline ge11 vinb
irish-692,1,neg,Fianna Fail,Listen to RTE . Green Mary White waffling about date of general election . Fianna Fail running rings around them delaying poll date
irish-1086,2,neu,Eamon Gilmore,julieanneobrien I think I'll be tweeting during sixone . Conor Lenihan Eamon Gilmore and Jean Byrne to top it all off .
irish-538,3,neg,Fianna Fail,Here's a Short & Strange little video I made for Fianna Fail Fantastic ! An epitaph . ge11
irish-1502,4,neu,Eamon Gilmore,Eamon Gilmore says he doesn't accept Brian Cowen's claim that it's impossible to complete all stages of the Fin Bill before Fri ge11
irish-2446,5,pos,Sinn Fein,Big shout out to Sean Tracey Sinn Fein Cumann and their sterling efforts on local political issues ! Adh mor ort .
irish-2442,6,pos,Brian Cowen,BBC News UK : Brian Cowen wins confidence vote : Irish prime minister Brian Cowen wins a confidence vote in his l .
irish-2339,7,neu,Fine Gael,where Fine Gael got their new poster source images
irish-1189,8,neu,Sinn Fein,TheIrishTimes First Sinn Fein and Tech Group motion of no confidence then Labour tables one now Fine Gael follows SF/Tech Group lead .
irish-852,9,neg,Brian Cowen,The Buck Stops with Cowen
irish-1748,0,neu,Fine Gael,Hard to tell the difference between Fine Gael & Labour on Frontline tonight .
irish-943,1,neg,Brian Cowen,WSJ Europe Irish PM's Future Hangs in the Balance : As Irish Prime Minister Brian Cowen fights for his politi .
irish-245,2,neg,Gerry Adams,Always slightly worrying and amusing when I find myself in complete agreement with Gerry Adams . financeBill Ireland
irish-712,3,neg,Fianna Fail,Micheal Martin is stirring himself at last . Just what Fianna Fail needs - another indecisive leader . But is he Bruton lite ?
irish-1756,4,neu,Fine Gael,Here we go Pat Rabbite Fine Gael justice spokesman used to be Labour ge11
irish-1599,5,neu,Fine Gael,Fine Gael refuse to rule out FG government with FF support rtefl ge11
irish-2394,6,pos,Sinn Fein,igaeilge not true . Sinn Fein care about not letting those in govt get away with abusing working classes while they pander to the wealthiest
irish-1861,7,neu,Eamon Gilmore,Irish Press Releases MEDIA NOTIFICATION - Eamon Gilmore TD to .
irish-1960,8,neu,Fianna Fail,Kevin Myers : Conspiracy within a free society is an abomination and Fianna Fail is t : Firs . Irish Business Forum
irish-116,9,neg,Brian Cowen,MishGEA : Brian Cowen puts the fail in Fianna Fail
irish-1118,0,neu,Eamon Gilmore,minihanmary . Interesting . Was Eamon Gilmore in place in time for cover ?
irish-330,1,neg,Brian Cowen,Brian cowen's face . mypethate
irish-1188,2,neu,Gerry Adams,TheEmergency Does Gerry Adams realise that the first item on the agenda of a United Ireland will be the split ?
irish-334,3,neg,Brian Cowen,Brian Murphy ( cricketer ) : Cowen fiddled in summer Ireland burned - Irish Times
irish-2613,4,pos,Fianna Fail,Who is Sophia voting for in the general election ? ? I honestly have no idea ! I was canvassing for Fianna Fail bef ?
irish-1103,5,neu,Brian Cowen,LauraByrneTdfm So will Brian Cowen be gone on Monday ? Lots of talk on here that he's been told to step down .
irish-945,6,neg,Sinn Fein,Yes Belfast East will soon get the choice of electing another Sinn Fein MP at 70% of the vote who then won't turn up to parliament . YAY
irish-2608,7,pos,Sinn Fein,voting for Sinn Fein - UDA boss - Belfast Today
irish-1558,8,neu,Fianna Fail,Fianna Fail Parliamentary Party
irish-58,9,neg,Sinn Fein,EFFanning No I Believe Sinn Fein are a foil for bottom feeding criminal scum led by utter vile murderers like Adams & McGuinness ge11
irish-653,0,neg,John Gormley,John Gormley asks media what exact words can you use to express dissatisfaction . How about Do it and we quit ? ge11
irish-1367,1,neu,Brian Cowen,Brian Cowen resigns as Fianna Fail leader amid calls for early election - The Guardian : The GuardianBrian Cowen .
irish-2066,2,neu,Fianna Fail,News . Waterford Fianna Fail TD Brendan Kenneally says he is re-considering his support for the Taoiseach . Foreign .
irish-1258,3,neu,Sinn Fein,news Galloway to run for West Belfast ?: A former Sinn Fein publicity director suggests left-wing Scottish MP Ge .
irish-2559,4,pos,Fine Gael,Sad to hear the news of Fine Gael's Bernard Allen retiring in Cork North Central - one of politics ' true gentlemen . corkecho
irish-1629,5,neu,Fine Gael,Fine Gael's website returns ? with a defiant message from Enda
irish-2337,6,neu,Eamon Gilmore,What is happening here this morning is disrespectful to the people of this country ' says Labour's Eamon Gilmore .
irish-783,7,neg,Fianna Fail,richard Boyd barett being gang banged by pat and Fianna fail this is getting close to McCarthyism . let him talk and he'll hang himself
irish-2123,8,neu,Fine Gael,REPLAY : This Week featuring Tnaiste Mary Coughlan Fine Gael's James Reilly and Labour's Brendan Howlin - watch now
irish-1657,9,neu,Sinn Fein,Galloway to run for West Belfast ?: A former Sinn Fein publicity director suggests left-wing Scottish MP . tweetni
irish-981,0,neu,Sinn Fein,bazarrus True . Could be very interesting if indies do very well or Sinn Fein . Wd FG go into coalition w/FF or a breakaway element ?
irish-1805,1,neu,Fine Gael,in talks to run for Fine Gael in Dublin South ? ge11
irish-2490,2,pos,Gerry Adams,Gerry Adams 4 Taoiseach ! I doubt that will happen tough but I hope Sinn Fein will one day lead the country .
irish-2081,3,neu,Fianna Fail,office of Fianna Fail/IMF TD San Haughey Malahide Rd Dublin eirigi imf dublin news harney sligo
irish-589,4,neg,Brian Cowen,If Brian Cowen had studied Crisis Communications he would have learned that the best policy in not to drip feed
irish-987,5,neu,Sinn Fein,brianmlucey yes two of them . One is on abortion and the other is on Sinn Fein
irish-155,6,neg,Gerry Adams,SplinterSunrise Is it worse that Gerry Adams ?
irish-1901,7,neu,Gerry Adams,Jean McConville's daughter considers running against Gerry Adams ireland ge11 GerryAdams greens politics Mary Lou
irish-371,8,neg,Brian Cowen,Dan Boyle Brian Cowen lite rtefl
irish-148,9,neg,Fine Gael,SenShaneRoss I'm putting you in my Fine Gael list . No offence but that's where you belong :P
irish-1677,0,neu,Gerry Adams,Gerry Adams has resigned his Westminster seat
irish-2378,1,pos,Brian Cowen,ClodaghShortall Just here now sis ! Brian Cowen lives to fight another day .! We had a power cut here earlier . no telly till near 9 .
irish-518,2,neg,John Gormley,Gormley the Irish people were suffering simple answer John withdraw support
irish-1920,3,neu,John Gormley,John Gormley on rtesixone The Finance Bill is crucial . it's not in the Green Party's interest but it is in the national interest
irish-1090,4,neu,Sinn Fein,keevaguilfoyle SINN FEIN !
irish-2039,5,neu,Gerry Adams,Missed this : Gerry Adams ' resignation as MP for Belfast West to prompt a by-election
irish-342,6,neg,Gerry Adams,Can we not get Gerry Adams to dissappear FiannaFail ? Doesnt he have previous in this ? ge11
irish-651,7,neg,John Gormley,John Gormley and Mark Stone brothers in arms if you ask me self-interest trumps care for the next generation tragic Irish green party .
irish-1712,8,neu,Fine Gael,Gormley tells Fine Gael to ' keep their word ' ge11
irish-835,9,neg,Fianna Fail,Starting on Film4 is a documentary on Fianna Fail in Ireland ; Clear and Present Danger .
irish-2229,0,neu,John Gormley,Statement by Green Party Leader John Gormley at a news conference in the Merrion Hotel in Dublin
irish-2391,1,pos,Sinn Fein,HankHeff a poll being published tomorrow will show Sinn Fein as being more popular than Fianna Fail rtept
irish-1100,2,neu,Fine Gael,labouryouth Labour and Fine Gael need a joint program for government BEFORE the election ! Don't let us down !
irish-295,3,neg,Brian Cowen,Brian Cowen combines the intellectual dexterity of George Bush with the communication skills of Gordon Brown . ffheave
irish-761,4,neg,Brian Cowen,PHOTO : Irish PM Brian Cowen can't seem to take a trick at the moment poor thing . fail
irish-331,5,neg,Eamon Gilmore,Brian Cowen's gone - yippee ! Oh wait Enda Kenny or Eamon Gilmore next . bollox .
irish-840,6,neg,Fianna Fail,Taoiseach Cowen survives to lose another day . No real shock but when seats are lost how many Fianna Fail TDs will wish he had gone tonight ?
irish-2001,7,neu,Eamon Gilmore,live now on the Six News watch here
irish-1320,8,neu,Sinn Fein,At Sinn Fein Ard Chomhairle\ National Executive meeting today in Dublin discussing politics with republicans from all parts of Ireland
irish-1776,9,neu,Gerry Adams,I liked a YouTube video -- Gerry This is your Life Adams - Spittin ' Comedy
irish-17,0,neg,Sinn Fein,boucherhayes Such scary words .' Sinn Fein could top the poll ' in certain constituencies . I feel sick at the thought of it .
irish-1450,1,neu,Gerry Adams,Danny Morrison suggests George Galloway could replace Gerry Adams as MP for West Belfast- and he would sit in WM
irish-210,2,neg,Sinn Fein,rtefl who is that muppet from the Labour Party who has no difficulty with Sinn Fein ? His party has a proud democratic tradition unlike SF .
irish-2495,3,pos,Sinn Fein,good news Sinn Fein my take back De Velera s F F people in to the party afther the election
irish-1344,4,neu,Fianna Fail,BREAKING : Fianna Fail unveil new party logo
irish-2457,5,pos,Brian Cowen,Buoyant Brian hears Greens call to have election by end of March .
irish-2334,6,neu,Fine Gael,What are the chances that Fine Gael would abstain from a no-confidence vote !?
irish-278,7,neg,Gerry Adams,BREAKING - Gerry Adams possibly to be replaced by someone even more loathesome-northern-ireland-12255189
irish-1381,8,neu,Fianna Fail,Brian Cowen wins vote of confidence : Brian Cowen has won tonight's vote of confidence at Fianna Fail's parliamen .
irish-1283,9,neu,Brian Cowen,A friend says that assuming Irish election happens on March 11 Brian Cowen will have served 1039 days as Taoiseach same as Albert Reynolds
irish-2360,0,neu,Gerry Adams,wonder if RTE broadcasters have bets on who will be first to get an affirmative/negative answer on whether Gerry Adams was in IRA ? latelate
irish-2604,1,pos,Sinn Fein,vote labour socialist sinn fein then and end this civil war farce ge2011 youreFFired
irish-2570,2,pos,Sinn Fein,Sinn Fein the Republican Party must be included in next government .
irish-2260,3,neu,Fianna Fail,The Dublin South Fianna Fail Selection Convention for the 2011 General Election will be held on Thursday 20th .
irish-185,4,neg,Sinn Fein,dail ge11 Here we go Sinn Fein jumping on the bandwagon looking for attention again . Pathetic .
irish-132,5,neg,Brian Cowen,PinPinIre Are you summing up the whole Fianna Fail party as being Brian Cowen ? :O Not all of them are twats D: Just most of them xD
irish-1284,6,neu,Fianna Fail,A history of Fianna Fail heaves podcast here Sorry I'm only getting around to this now .
irish-1207,7,neu,Fine Gael,WillStLeger is there a link to this ' to cool for school ' Fine Gael stencil piece ?
irish-1971,8,neu,Eamon Gilmore,Labour leader Eamon Gilmore says a General Election cannot be deferred any longer .
