argid,propid,text,ie
00842,00842_5_3,A stateless society is impossible,"[[""A stateless society"", ""is"", ""impossible""]]"
00842,00842_5_4,Communists are often dedicate to there political ideology and will do anything to promote it.,"[[""Communists"", ""will do anything to promote"", ""it""], [""Communists"", ""will do"", ""anything"", ""to promote it""], [""Communists"", ""are"", ""often"", ""dedicate to there political ideology""]]"
00892,00892_2,Modern airport security controls do violate personal privacy.,"[[""Modern airport security controls"", ""do violate"", ""personal privacy""]]"
00892,00892_2_1,Voluntariness.,[]
00892,00892_2_2,Anonymity.,[]
00892,00892_2_3,Being seen naked on the screen of a computer while being scanned is humiliating.,"[[""a computer"", ""being scanned""]]"
01002,01002_3,Israels 2008/2009 military bombing and invasion of Gaza was justified.,"[[""Israels invasion of Gaza"", ""was justified""]]"
01002,01002_3_1,Israel indiscriminately targeted Gazan civilians in blockade.,"[[""Israel"", ""indiscriminately targeted"", ""Gazan civilians""]]"
01002,01002_3_2,Hamas caused blockade/conflict by adopting terrorism,"[[""Hamas"", ""caused blockade/conflict by adopting"", ""terrorism""], [""Hamas"", ""caused"", ""blockade/conflict""]]"
01002,01002_3_3,"Blockade was legitimate defense, despite ""occupier responsibility""","[[""Blockade"", ""was"", ""legitimate defense"", ""despite \""occupier responsibility""]]"
01002,01002_3_4,Israel caused conflict by terrorizing Gaza with blockade,"[[""Israel"", ""caused conflict by terrorizing"", ""Gaza"", ""with blockade""], [""Israel"", ""caused"", ""conflict""]]"
01002,01002_3_5,Israel failed its responsibilities as an occupier of Gaza,"[[""Israel"", ""failed"", ""its responsibilities"", ""as an occupier of Gaza""]]"
01002,01002_3_6,"Palestinians, not Israeli blockade, are to blame for failed Gaza economy","[[""Palestinians"", ""to blame"", ""for failed Gaza economy""], [""Palestinians"", ""are"", ""to blame for failed Gaza economy""]]"
01002,01002_3_7,Blockade was justly designed to cut off arm imports to Gaza,"[[""Blockade"", ""to cut off"", ""arm imports"", ""to Gaza""], [""Blockade"", ""was justly designed"", ""to cut off arm imports to Gaza""]]"
01002,01002_3_8,Hamas could have ended blockade by simply recognizing Israel,"[[""Hamas"", ""could have ended blockade recognizing"", ""Israel""], [""Hamas"", ""could have ended"", ""blockade"", ""by simply recognizing Israel""]]"
01002,01002_3_9,"Israel is not an ""occupier"" and responsible for Gazans","[[""Israel"", ""is not"", ""responsible for Gazans""], [""Israel"", ""is not"", ""an \"" occupier""]]"
01151,01151_21,Single-payer health care is a good idea.,"[[""Single-payer health care"", ""is"", ""a good idea""]]"
01151,01151_21_1,Universal health care creates dependencies on government,"[[""Universal health care"", ""creates"", ""dependencies""]]"
01151,01151_21_2,Single-payer systems involve government paying for private services,"[[""government"", ""paying"", ""for private services""], [""Single-payer systems"", ""involve"", ""government paying for private services""]]"
01151,01151_21_3,Universal health care leads to rationing.,"[[""Universal health care"", ""leads"", ""to rationing""]]"
01151,01151_21_4,Government intrudes in medical decisions in a single-payer system.,[]
01151,01151_21_5,A single-payer system will not cause government to intrude in medical decisions,"[[""government"", ""to intrude"", ""in medical decisions""], [""A single-payer system"", ""will not cause"", ""government to intrude in medical decisions""]]"
01151,01151_21_6,"Rationing already exist in the US; universal health care won""t change this","[[""Rationing"", ""exist"", ""in the US"", ""already""], [""universal health care"", ""won"", ""t change this""]]"
01151,01151_21_7,"""Is it wrong to call single-payer systems socialized medicine?"" is another inconsequential question.","[[""Is it wrong to call single-payer systems socialized medicine"", ""is"", ""another inconsequential question""]]"
01151,01151_21_8,"Single-payer health care is ""socialized medicine""","[[""Single-payer health care"", ""is"", ""socialized medicine""]]"
01220,01220_4,"US President Obamas 2009 troop ""surge"" in Afghanistan is a good idea.","[[""Obamas"", ""[is] President [of]"", ""United States""], [""US President Obamas 2009 troop \""surge\"" in Afghanistan"", ""is"", ""a good idea""]]"
01220,01220_4_1,Surge in Afghanistan will succeed like surge in Iraq,"[[""Surge in Afghanistan"", ""will succeed"", ""like surge in Iraq""]]"
01220,01220_4_2,"Afghanistan and Iraq are different, but ""surges"" are similar.","[[""surges"", ""are"", ""similar""]]"
01220,01220_4_3,"Iraq ""surge"" strategy is not transferable to Afghanistan","[[""Iraq \""surge\"" strategy"", ""is not"", ""transferable to Afghanistan""]]"
01220,01220_4_4,Surge has little chance of success in un-developed Afghanistan.,"[[""Surge"", ""has"", ""little chance of success in un-developed Afghanistan""]]"
01220,01220_4_5,"Success in Iraq was due to changed strategy, not ""surge""","[[""Success in Iraq"", ""was"", ""due to changed strategy""]]"
01250,01250_11,The assassination of a dictator can be justified.,"[[""The assassination of a dictator"", ""can be justified""]]"
01250,01250_11_1,Sometimes dictatorship is preferable for international stability.,"[[""dictatorship"", ""is"", ""preferable for international stability"", ""Sometimes""]]"
01250,01250_11_2,Assassinations erode norms against assassination; jeopardizes leaders.,"[[""Assassinations"", ""erode"", ""norms against assassination""]]"
01250,01250_11_3,Assassinations breed destabilizing counter-assassination attempts,"[[""Assassinations"", ""breed"", ""destabilizing counter-assassination attempts""]]"
01250,01250_11_4,"Dictators are a threat to international peace, not just their own people.","[[""Dictators"", ""are a threat to"", ""international peace""], [""Dictators"", ""are"", ""a threat to international peace, not just their own people""]]"
00193,00193_3,"Cellulosic ethanol is a good ""clean"" energy source and solution to global warming.","[[""Cellulosic ethanol"", ""is"", ""a solution to global warming""], [""Cellulosic ethanol"", ""is"", ""a good \"" clean \"" energy source""]]"
00193,00193_3_1,Cellulosic ethanol emits a lower net level of greenhouse gases,"[[""Cellulosic ethanol"", ""emits"", ""a lower net level of greenhouse gases""]]"
00193,00193_3_10,Energy security: cellulosic ethanol reduces dependence on foreign oil.,"[[""cellulosic ethanol"", ""reduces"", ""dependence on foreign oil""]]"
00193,00193_3_11,Cellulosic ethanol is sustainable bridge while new technologies are built.,"[[""new technologies"", ""are built""], [""Cellulosic ethanol"", ""is"", ""sustainable bridge"", ""while new technologies are built""]]"
00193,00193_3_12,General statements in favor of cellulosic ethanol.,[]
00193,00193_3_2,Cellulosic ethanol can be 0 emissions.,"[[""Cellulosic ethanol"", ""can be"", ""0 emissions""]]"
00193,00193_3_3,Cellulosic ethanol packs many times the energy of corn ethanol,[]
00193,00193_3_4,Cellulosic ethanol is just one (good) part of the solution.,"[[""Cellulosic ethanol"", ""is"", ""just one (good) part of the solution""]]"
00193,00193_3_5,"Cellulosic ethanol can degrade engines, worsen emissions","[[""Cellulosic ethanol"", ""worsen"", ""emissions""], [""Cellulosic ethanol"", ""can degrade"", ""engines""]]"
00193,00193_3_6,Cellulosic biofuel production emits significant greenhouse gases,"[[""Cellulosic biofuel production"", ""emits"", ""significant greenhouse gases""]]"
00193,00193_3_7,"Electric cars are the future, not fuel-based cars.","[[""Electric cars"", ""are"", ""the future""]]"
00193,00193_3_8,"Let forests grow on unused farmland, not cellulosic ethanol",[]
00193,00193_3_9,Converting grass into fuel is tremendously inefficient,"[[""Converting grass into fuel"", ""is"", ""tremendously inefficient""]]"
00213,00213_1,Military tribunals in the US were justified.,"[[""Military tribunals in the US"", ""were justified""]]"
00213,00213_1_1,"An ""extraordinary"" emergency may call for circumvented certain more ordinary legal procedures:","[[""An \""extraordinary\"" emergency"", ""may call"", ""for circumvented certain more ordinary legal procedures""]]"
00213,00213_1_2,Limited Access to Proceedings:,[]
00213,00213_1_3,It may unfairly obstruct the defense:,"[[""It"", ""may unfairly obstruct"", ""the defense""]]"
00213,00213_1_5,"(<- counter) Opinion that there are NEVER ""EXTRAORDINARY"" CIRCUMSTANCES THAT JUSTIFY SETTING ASIDE CERTAIN ORDGINARY LEGAL PROCEDURES: OnEx Parte MilliganJustice Davis, a 1862 Lincoln appointee, expressed this opinion in a lengthy survey of English history, Pre-Revolutionary history, and the Framing of the Constitution:","[[""\"" EXTRAORDINARY \"" CIRCUMSTANCES THAT JUSTIFY SETTING ASIDE"", ""NEVER are""], [""OnEx Parte MilliganJustice Davis"", ""expressed"", ""this opinion""]]"
00290,00290_9,The Arizona illegal immigration law is good.,"[[""The Arizona illegal immigration law"", ""is"", ""good""]]"
00290,00290_9_1,Arizona law would strain federal govt with deportations,"[[""Arizona law"", ""would strain"", ""federal govt""]]"
00290,00290_9_2,"Arizona does not deport illegals, it encourages self-deportation","[[""Arizona"", ""does not deport"", ""illegals""], [""it"", ""encourages"", ""self-deportation""]]"
00290,00290_9_3,Arizona immigration law will increase lawsuits and costs,"[[""Arizona immigration law"", ""will increase"", ""costs""], [""Arizona immigration law"", ""will increase"", ""lawsuits""]]"
00290,00290_9_4,"Arizona law is reasonable, measured response to illegal immigration","[[""Arizona law"", ""is"", ""reasonable, measured response to illegal immigration""]]"
00317,00317_1,The democratic peace theory is correct.,"[[""The democratic peace theory"", ""is"", ""correct""]]"
00317,00317_1_1,The act of voting itself does not pacify people,"[[""The act of voting"", ""does not pacify"", ""people""]]"
00317,00317_1_2,Citizens that choose their leaders are more peaceful.,"[[""Citizens that choose their leaders"", ""are"", ""more peaceful""], [""Citizens"", ""choose"", ""their leaders""]]"
00317,00317_1_3,Sacrificing citizens of a republic demand peace from representatives,[]
00317,00317_1_4,Democratic populations are not more aware of the costs of war,"[[""Democratic populations"", ""are not"", ""more aware of the costs of war""]]"
00347,00347_6,Pornography does offer a valuable public service.,"[[""Pornography"", ""does offer"", ""a valuable public service""]]"
00347,00347_6_1,Porn improves self-control with distance from sex.,"[[""Porn"", ""improves"", ""self-control with distance from sex""]]"
00347,00347_6_2,Porn weakens libido and contributes to impotency,"[[""Porn"", ""contributes"", ""to impotency""], [""Porn"", ""weakens"", ""libido""]]"
00347,00347_6_3,Porn can inspire and educate for better sex.,"[[""Porn"", ""can inspire""]]"
00347,00347_6_4,Porn can serve as a (partial) substitute for sex life.,"[[""Porn"", ""can serve"", ""as a (partial) substitute for sex life""]]"
00347,00347_6_5,Ordinary sex can rarely live up to pornography,"[[""Ordinary sex"", ""can live"", ""rarely""]]"
00347,00347_6_6,Porn makes women seem less attractive to men,"[[""Porn"", ""makes"", ""women seem less attractive to men""]]"
00347,00347_6_7,Porn along with controlled masturbation improves performance.,"[[""Porn along with controlled masturbation"", ""improves"", ""performance""]]"
