pairid,argid,propid_to,propid_from,text_to,text_from,relation,abduct_3_cause,abduct_3_obstruct,abduct_3_else
00460_3#00460_3_1,00460,00460_3,00460_3_1,Obama does deserve a second term.,Obama has helped fight poverty and help disadvantaged.,1,8.473390334984288e-05,2.2993483071331866e-05,0.9998922348022461
00924_3#00924_3_2,00924,00924_3,00924_3_2,Wave power is good.,Wave generators degrade the pristine beauty of the environment.,-1,0.0008078683167695999,0.9987761378288269,0.0004159892559982836
00196_15#00196_15_7,00196,00196_15,00196_15_7,Capitalism is the superior system to socialism.,Income and rewards in capitalism are unequal,-1,0.002335121389478445,0.0005166335613466799,0.997148334980011
00196_15#00196_15_8,00196,00196_15,00196_15_8,Capitalism is the superior system to socialism.,Socialism does not bring poverty but prosperity.,-1,0.326900839805603,0.16469714045524597,0.5084019899368286
00460_7#00460_7_1,00460,00460_7,00460_7_1,Obama does deserve a second term.,Took major steps toward universal and stronger healthcare.,1,4.5030723413219675e-05,2.0945724827470258e-05,0.9999339580535889
00460_7#00460_7_2,00460,00460_7,00460_7_2,Obama does deserve a second term.,Pushed investigation of excessive insurance rate hikes.,1,5.611384767689742e-05,1.1568202353373636e-05,0.9999322891235352
00841_2#00841_2_2,00841,00841_2,00841_2_2,Military tribunals in the US were justified.,The AUMF Was Insufficient:,-1,0.00015944341430440545,0.00013353681424632668,0.9997069239616394
00842_1#00842_1_1,00842,00842_1,00842_1_1,Communism is a sound political philosophy.,Helping the less wealthy is the intention of communism,1,0.0001746611960697919,4.110735608264804e-05,0.9997842907905579
01296_4#01296_4_3,01296,01296_4,01296_4_3,This House believes that TV viewing is harmful to children..,Educational TV shows.,1,0.00034465952194295824,3.318078233860433e-05,0.9996222257614136
00178_2#00178_2_1,00178,00178_2,00178_2_1,The American Jobs Act is good.,American Jobs Act will be fully paid for.,1,0.7920407652854919,0.20503054559230804,0.0029287959914654493
00178_2#00178_2_3,00178,00178_2,00178_2_3,The American Jobs Act is good.,Cutting spending in 2011 has slowed the recovery.,1,0.00022732400975655764,0.000490342325065285,0.9992824196815491
00290_6#00290_6_3,00290,00290_6,00290_6_3,The Arizona illegal immigration law is good.,Arizona immigration law merely enforces existing laws,1,0.00020145431335549802,0.0010538864880800247,0.9987446069717407
00290_6#00290_6_4,00290,00290_6,00290_6_4,The Arizona illegal immigration law is good.,Arizona immigration law undermines civil rights movement,-1,0.00034029563539661467,0.0025308432523161173,0.9971289038658142
00695_10#00695_10_19,00695,00695_10,00695_10_19,The death penalty is justified.,Higher execution rates may actually increase violent crime rates:,-1,0.005425230599939823,0.0010000047041103244,0.9935747981071472
00695_10#00695_10_3,00695,00695_10,00695_10_3,The death penalty is justified.,Capital punishment has a deterrent effect on criminal activities,1,0.002387428656220436,0.0022583745885640383,0.995354175567627
00695_10#00695_10_6,00695,00695_10,00695_10_6,The death penalty is justified.,The death penalty is a just means of protecting society,1,0.0007681572460569441,6.464200851041824e-05,0.9991672039031982
00695_10#00695_10_7,00695,00695_10,00695_10_7,The death penalty is justified.,Deterrent of capital punishment varies across the states.,1,0.018457356840372086,0.0004962513921782374,0.9810463786125183
00257_15#00257_15_11,00257,00257_15,00257_15_11,Each candidate is good.,Elected next President of the National Association of AGs.,-1,0.014166825450956821,5.45754810445942e-05,0.9857786893844604
00257_15#00257_15_14,00257,00257_15,00257_15_14,Each candidate is good.,McKenna is a national leader on protecting against mortgage fraud.,-1,0.00040269558667205274,6.369545735651627e-05,0.9995335340499878
00257_15#00257_15_22,00257,00257_15,00257_15_22,Each candidate is good.,McKennas AG job gave him experience protecting Washingtonians.,-1,9.062710159923881e-05,7.290520443348214e-05,0.9998364448547363
00257_15#00257_15_35,00257,00257_15,00257_15_35,Each candidate is good.,Inslee has global vision for a globally connected state.,1,0.0027186088263988495,7.99513582023792e-05,0.9972014427185059
00257_15#00257_15_6,00257,00257_15,00257_15_6,Each candidate is good.,McKenna used performance management models to set goals for employees.,-1,0.0014066793955862522,0.00024346150166820735,0.9983497858047485
00353_3#00353_3_2,00353,00353_3,00353_3_2,This House would scrap the Euro.,ECB is too distant from member economies.,1,6.69930741423741e-05,1.822486228775233e-05,0.9999147653579712
00563_8#00563_8_4,00563,00563_8,00563_8_4,Communism is a sound political philosophy.,"""Collective"" Ownership is an ill defined concept",-1,0.00012825994053855538,9.397185203852132e-05,0.9997778534889221
00695_5#00695_5_4,00695,00695_5,00695_5_4,The death penalty is justified.,"Wrongful executions cannot be corrected, violating due process",-1,0.014393326826393604,0.9844875931739807,0.0011190649820491672
00797_1#00797_1_2,00797,00797_1,00797_1_2,Democracy is really the best form of government.,Democracy prevents unjust mob rule.,1,0.0019486774690449238,8.390776929445565e-05,0.9979674220085144
00146_1#00146_1_5,00146,00146_1,00146_1_5,A European Monetary Fund is a good idea.,The EMF could be financed effectively,1,0.3968682289123535,0.0002221963368356228,0.602909505367279
00982_3#00982_3_4,00982,00982_3,00982_3_4,Mission to the Moon is preferred to Mars.,Mission to Mars would inspire the world,-1,0.9225500226020813,0.016690770164132118,0.06075914576649666
00474_1#00474_1_6,00474,00474_1,00474_1_6,Keystone US-Canada oil pipeline is good.,Oil pipelines are very expensive.,-1,0.013263029977679253,0.4732183814048767,0.5135186314582825
00474_1#00474_1_7,00474,00474_1,00474_1_7,Keystone US-Canada oil pipeline is good.,Keystone XL places profits before environment.,-1,0.9877490401268005,0.003207314293831587,0.009043587371706963
00568_7#00568_7_3,00568,00568_7,00568_7_3,Israel was justified in seizing the flotilla.,Israel has right to blockade Gaza during conflict,1,0.0003117573505733162,5.374278771341778e-05,0.9996345043182373
00856_3#00856_3_5,00856,00856_3,00856_3_5,The War in Iraq was worth fighting.,War in Iraq was worth the lives lost,1,0.00481403386220336,2.895698526117485e-05,0.9951569437980652
00146_2#00146_2_12,00146,00146_2,00146_2_12,A European Monetary Fund is a good idea.,The IMF has neutral bargaining power,-1,0.00017120155098382384,6.397060496965423e-05,0.9997648596763611
00196_16#00196_16_1,00196,00196_16,00196_16_1,Capitalism is the superior system to socialism.,Capitalism subverts genuine political freedom.,-1,0.009547284804284573,0.9801779389381409,0.010274747386574745
00196_16#00196_16_12,00196,00196_16,00196_16_12,Capitalism is the superior system to socialism.,Socialism is ideal for protecting human rights.,-1,0.033884644508361816,0.001010664040222764,0.9651046991348267
00196_16#00196_16_16,00196,00196_16,00196_16_16,Capitalism is the superior system to socialism.,Capitalism exists under constraints of democratic govt.,1,0.026663007214665413,0.07426265627145767,0.8990743160247803
00196_16#00196_16_20,00196,00196_16,00196_16_20,Capitalism is the superior system to socialism.,Socialist leadership cannot protect human rights effectively.,1,0.004307253286242485,0.9952364563941956,0.0004562744579743594
00732_12#00732_12_2,00732,00732_12,00732_12_2,Torture is justified.,"Torture is not punishment, but a measure to protect innocent civilians",1,0.00018690571596380323,0.00015034960233606398,0.9996627569198608
00924_7#00924_7_1,00924,00924_7,00924_7_1,Wave power is good.,Wave energy will become viable with greater economies of scales.,1,0.9848448634147644,0.013945376500487328,0.0012098026927560568
00924_7#00924_7_12,00924,00924_7,00924_7_12,Wave power is good.,Storms can damage and dislodge wave generators.,-1,0.03687943145632744,0.962460994720459,0.0006595573504455388
00115_6#00115_6_1,00115,00115_6,00115_6_1,Geoengineering is a good idea.,Geoengineering is too costly,-1,0.00317109446041286,0.05377886816859245,0.9430500864982605
00146_7#00146_7_2,00146,00146_7,00146_7_2,A European Monetary Fund is a good idea.,Public opinion is immaterial.,1,0.0002446794242132455,0.00022295447706710547,0.9995324611663818
00409_3#00409_3_1,00409,00409_3,00409_3_1,The Seattle deep-bore tunnel is a good idea.,Tunnels are inherently green.,1,8.50573051138781e-05,8.426228305324912e-05,0.9998306035995483
00677_10#00677_10_2,00677,00677_10,00677_10_2,Civil unions are the superior alternative to gay marriage.,Gay marriage violates religious freedoms,1,0.0017140454147011042,0.0004190680047031492,0.9978669285774231
01045_3#01045_3_2,01045,01045_3,01045_3_2,This House believes that laughter is the best medicine.,The sound of laughter fades quickly,1,0.6921538710594177,0.1573638767004013,0.15048223733901978
01045_3#01045_3_3,01045,01045_3,01045_3_3,This House believes that laughter is the best medicine.,Laughter leaves no high toxic waste,1,0.7912386059761047,0.01503074262291193,0.19373062252998352
00563_7#00563_7_4,00563,00563_7,00563_7_4,Communism is a sound political philosophy.,Helping the wealthier is the intention of communism,-1,0.00043389396159909666,2.792556733766105e-05,0.9995383024215698
00568_5#00568_5_4,00568,00568_5,00568_5_4,Israel was justified in seizing the flotilla.,Gaza flotilla was not intending on violent conflict,-1,0.00011705415818141773,8.252842962974682e-05,0.9998005032539368
01075_1#01075_1_3,01075,01075_1,01075_1_3,US health insurance mandates are constitutional.,Enforcing mandates may intrude on Constitutional rights,-1,0.8373563885688782,0.0028389371000230312,0.15980471670627594
01075_1#01075_1_7,01075,01075_1,01075_1_7,US health insurance mandates are constitutional.,There is no fundamental right to go without insurance,1,0.0004086964181624353,8.561788854422048e-05,0.9995056390762329
01075_1#01075_1_9,01075,01075_1,01075_1_9,US health insurance mandates are constitutional.,Mandates create cartel of govt-supported insurance companies,-1,0.00011507932504173368,8.119922858895734e-05,0.9998037219047546
00246_8#00246_8_1,00246,00246_8,00246_8_1,The farming and consumption of veal is acceptable.,Veal is low in fat,1,0.06867880374193192,0.7543433308601379,0.17697787284851074
00246_8#00246_8_4,00246,00246_8,00246_8_4,The farming and consumption of veal is acceptable.,Veal tastes very nice.,1,0.7816731929779053,0.001099215354770422,0.21722762286663055
00347_3#00347_3_1,00347,00347_3,00347_3_1,Pornography does offer a valuable public service.,Modern porn increasingly crosses fantasy-reality boundary,-1,0.0018831066554412246,0.00017588191258255392,0.9979410767555237
00347_3#00347_3_2,00347,00347_3,00347_3_2,Pornography does offer a valuable public service.,Pornography normalizes aberrant sexual behavior,-1,0.0005126604810357094,4.993306356482208e-05,0.9994373917579651
00354_1#00354_1_2,00354,00354_1,00354_1_2,Socialism is a superior form of government.,Socialism is ideal for protecting human rights.,1,0.061734993010759354,0.0006745225982740521,0.937590479850769
00354_1#00354_1_4,00354,00354_1,00354_1_4,Socialism is a superior form of government.,Socialist leadership cannot protect human rights effectively.,-1,0.001044740667566657,0.9988013505935669,0.00015387793246190995
00605_3#00605_3_1,00605,00605_3,00605_3_1,This House believes that laughter is the best medicine.,Laughter leaves no high toxic waste,1,0.7912386059761047,0.01503074262291193,0.19373062252998352
00605_3#00605_3_3,00605,00605_3,00605_3_3,This House believes that laughter is the best medicine.,The sound of laughter fades quickly,1,0.6921538710594177,0.1573638767004013,0.15048223733901978
00757_1#00757_1_3,00757,00757_1,00757_1_3,Covenant marriages are a good idea.,Abusive marriages may be prolonged by covenant marriages.,-1,0.007707131095230579,0.023908745497465134,0.9683840870857239
00016_5#00016_5_2,00016,00016_5,00016_5_2,Medical marijuana dispensaries are a good idea.,More money for other sectors,1,0.00044979798258282244,0.0007108866702765226,0.9988393187522888
00196_10#00196_10_2,00196,00196_10,00196_10_2,Capitalism is the superior system to socialism.,Socialism provides motivation of aiding fellow man.,-1,0.002121556783095002,0.0009325835853815079,0.9969459176063538
00460_2#00460_2_1,00460,00460_2,00460_2_1,Obama does deserve a second term.,Obama failed to prosecute torture under Bush.,-1,8.766927203396335e-05,5.4485208238475025e-05,0.9998577833175659
01169_4#01169_4_8,01169,01169_4,01169_4_8,Israel was justified in seizing the flotilla.,Flotilla activists fired weapons and wounded Israelis.,1,0.00017327340901829302,0.00017385903629474342,0.9996528625488281
00460_17#00460_17_14,00460,00460_17,00460_17_14,Obama does deserve a second term.,"The ""fast and furious"" scandal shows negligence",-1,5.288802276481874e-05,2.0207926354487427e-05,0.9999268054962158
00460_17#00460_17_26,00460,00460_17,00460_17_26,Obama does deserve a second term.,Obama is reluctant to spread American democratic ideals.,-1,0.00020291763939894736,0.0001631436316529289,0.9996339082717896
00460_17#00460_17_27,00460,00460_17,00460_17_27,Obama does deserve a second term.,Returning the bust of Churchill to Great Britain.,-1,0.0072381990030407906,1.996570426854305e-05,0.9927418231964111
00460_17#00460_17_3,00460,00460_17,00460_17_3,Obama does deserve a second term.,Obama has successfully executed the War on Terror.,1,7.878400356275961e-05,5.0371731049381196e-05,0.999870777130127
00460_17#00460_17_35,00460,00460_17,00460_17_35,Obama does deserve a second term.,Filling out college basketball bracket during ME unrest.,-1,0.0021224208176136017,1.1399178220017347e-05,0.9978662133216858
00460_17#00460_17_37,00460,00460_17,00460_17_37,Obama does deserve a second term.,"Removing missile shields from Poland, Czech Republic.",-1,0.00028478936292231083,1.6120988220791332e-05,0.9996991157531738
00016_16#00016_16_10,00016,00016_16,00016_16_10,Medical marijuana dispensaries are a good idea.,Marijuana is a gateway drug,-1,0.00014651210221927613,9.481903543928638e-05,0.9997586607933044
