pairid,argid,propid_to,propid_from,text_to,text_from,relation,nli_50K_ent,nli_50K_con,nli_50K_neu
00632_4#00632_4_4,00632,00632_4,00632_4_4,Open primaries are a good idea.,Open primaries favor best candidate over party affiliation,1,0.5901256799697876,0.015182037837803364,0.3946922719478607
00632_4#00632_4_5,00632,00632_4,00632_4_5,Open primaries are a good idea.,Open primaries allow nominations inconsistent with party views,-1,0.08277950435876846,0.40240705013275146,0.5148134231567383
00695_16#00695_16_5,00695,00695_16,00695_16_5,The death penalty is justified.,The death penalty best fosters repentance,1,0.17089396715164185,0.28926706314086914,0.5398389101028442
00924_5#00924_5_3,00924,00924_5,00924_5_3,Wave power is good.,Wave power is more consistent than other renewables.,1,0.7012863159179688,0.012443933635950089,0.28626978397369385
00924_5#00924_5_4,00924,00924_5,00924_5_4,Wave power is good.,Wave power can contribute a significant amount of energy.,1,0.25053662061691284,0.012971408665180206,0.7364919781684875
00924_5#00924_5_5,00924,00924_5,00924_5_5,Wave power is good.,"Wave power is young, years behind other renewables",-1,0.004594758152961731,0.9763544797897339,0.019050735980272293
01222_2#01222_2_7,01222,01222_2,01222_2_7,Religious beliefs are rational.,There is good evidence and arguments for Gods existence.,1,0.019169863313436508,0.023936621844768524,0.9568935036659241
00196_7#00196_7_3,00196,00196_7,00196_7_3,Capitalism is the superior system to socialism.,People generally prefer capitalism to socialism.,1,0.012476888485252857,0.051609527319669724,0.9359135627746582
00603_1#00603_1_1,00603,00603_1,00603_1_1,Libertarianism is a sound political philosophy.,People will receive money from families.,1,0.0050839525647461414,0.1154853031039238,0.8794307708740234
00603_1#00603_1_2,00603,00603_1,00603_1_2,Libertarianism is a sound political philosophy.,People will receive money from charities.,1,0.006994842551648617,0.2917686104774475,0.7012366056442261
01000_2#01000_2_7,01000,01000_2,01000_2_7,Settlements are justified. Expansion is defensible.,Israeli settlements violate international law,-1,0.0006181260105222464,0.9892592430114746,0.010122567415237427
00196_11#00196_11_2,00196,00196_11,00196_11_2,Capitalism is the superior system to socialism.,Socialism poorly adapts to change.,1,0.0016720483545213938,0.09275185316801071,0.9055760502815247
00196_11#00196_11_4,00196,00196_11,00196_11_4,Capitalism is the superior system to socialism.,Socialism can effectively respond to crises.,-1,0.0013402350014075637,0.04374953359365463,0.954910159111023
00258_1#00258_1_2,00258,00258_1,00258_1_2,Artificial life is good.,Synthetic life driven by profits more than benefits to humanity,-1,0.11893247812986374,0.7348586320877075,0.14620894193649292
00354_6#00354_6_1,00354,00354_6,00354_6_1,Socialism is a superior form of government.,Socialism can effectively respond to crises.,1,0.016001861542463303,0.022536270320415497,0.9614617824554443
00354_6#00354_6_3,00354,00354_6,00354_6_3,Socialism is a superior form of government.,Socialism poorly adapts to change.,-1,0.002958493772894144,0.7239078283309937,0.27313366532325745
00417_4#00417_4_5,00417,00417_4,00417_4_5,Fusion power does represent the future of energy generation.,Radiation risk is small.,1,0.007887572050094604,0.4443000555038452,0.5478123426437378
00695_14#00695_14_4,00695,00695_14,00695_14_4,The death penalty is justified.,Executions are no more costly than life in prison,1,0.5179882049560547,0.0551215335726738,0.42689022421836853
01000_1#01000_1_3,01000,01000_1,01000_1_3,Settlements are justified. Expansion is defensible.,General statements against Israeli settlements,-1,0.0009331118781119585,0.9717363119125366,0.02733055129647255
00347_2#00347_2_3,00347,00347_2,00347_2_3,Pornography does offer a valuable public service.,Porn watching may actually reduce rape rates,1,0.026193318888545036,0.0027490004431456327,0.971057653427124
00347_2#00347_2_9,00347,00347_2,00347_2_9,Pornography does offer a valuable public service.,Violent pornography encourages violence against women.,-1,0.007000525016337633,0.27217164635658264,0.7208278179168701
00632_8#00632_8_5,00632,00632_8,00632_8_5,Open primaries are a good idea.,Open primaries abused to oust sitting politicians,-1,0.002238290384411812,0.9866942167282104,0.011067441664636135
01161_2#01161_2_4,01161,01161_2,01161_2_4,Background and context.,There are other spiritual powers out there other than God.,1,0.10744944959878922,0.14482134580612183,0.7477291226387024
00257_11#00257_11_1,00257,00257_11,00257_11_1,Each candidate is good.,Inslee supports EPA regulations of greenhouse gas emissions.,1,0.01745840720832348,0.4787362217903137,0.50380539894104
01169_7#01169_7_10,01169,01169_7,01169_7_10,Israel was justified in seizing the flotilla.,Gaza blockade causes economic and humanitarian suffering,-1,0.001605125842615962,0.2932007312774658,0.7051940560340881
01169_7#01169_7_13,01169,01169_7,01169_7_13,Israel was justified in seizing the flotilla.,Israel offered to transport flotilla aid peacefully,1,0.005748607683926821,0.007037198171019554,0.987214207649231
00302_1#00302_1_3,00302,00302_1,00302_1_3,Islam is compatible with democracy.,God holds too much legal authority in Islam:,1,0.010202120058238506,0.7598966956138611,0.22990120947360992
00568_2#00568_2_3,00568,00568_2,00568_2_3,Israel was justified in seizing the flotilla.,Israels flotilla raid strains its alliances,-1,0.0036170491948723793,0.3725847005844116,0.6237982511520386
01286_1#01286_1_10,01286,01286_1,01286_1_10,Pornography does offer a valuable public service.,Porn generates money for the economy.,1,0.2932080924510956,0.03999092057347298,0.6668009757995605
01286_2#01286_2_4,01286,01286_2,01286_2_4,Pornography does offer a valuable public service.,Violent pornography encourages violence against women.,-1,0.007000525016337633,0.27217164635658264,0.7208278179168701
01286_2#01286_2_7,01286,01286_2,01286_2_7,Pornography does offer a valuable public service.,Porn watching may actually reduce rape rates,1,0.026193318888545036,0.0027490004431456327,0.971057653427124
01286_3#01286_3_2,01286,01286_3,01286_3_2,Pornography does offer a valuable public service.,Pornography increases likelihood of breakup/divorce,-1,0.02723693661391735,0.002644430613145232,0.9701186418533325
01286_3#01286_3_6,01286,01286_3,01286_3_6,Pornography does offer a valuable public service.,Pornography does not count as adultery.,1,0.017659755423665047,0.007439407054334879,0.9749007821083069
01286_4#01286_4_5,01286,01286_4,01286_4_5,Pornography does offer a valuable public service.,Porn creates interesting/stimulating controversy.,1,0.029397666454315186,0.017461882904171944,0.9531405568122864
01286_7#01286_7_2,01286,01286_7,01286_7_2,Pornography does offer a valuable public service.,Porn provides knowledge that builds confidence.,1,0.27110597491264343,0.002080889418721199,0.7268131971359253
01286_7#01286_7_3,01286,01286_7,01286_7_3,Pornography does offer a valuable public service.,Pornography is good for economic mobility.,1,0.22452016174793243,0.005912094842642546,0.7695677876472473
01286_7#01286_7_5,01286,01286_7,01286_7_5,Pornography does offer a valuable public service.,Porn is akin to a drug addiction,-1,0.0011436797212809324,0.9627155065536499,0.03614084795117378
01282_1#01282_1_6,01282,01282_1,01282_1_6,Israeli blockade of Gaza is good.,Gaza blockade generally contrary to Israels interests,-1,0.000843859976157546,0.9927017688751221,0.006454399321228266
01282_1#01282_1_8,01282,01282_1,01282_1_8,Israeli blockade of Gaza is good.,Lifting blockade would reward antics of flotilla activists,1,0.047495484352111816,0.03211401402950287,0.9203904867172241
01282_2#01282_2_10,01282,01282_2,01282_2_10,Israeli blockade of Gaza is good.,Blockade is necessary to prevent smuggled weapons,1,0.002893035765737295,0.02040732465684414,0.9766995906829834
01282_2#01282_2_11,01282,01282_2,01282_2_11,Israeli blockade of Gaza is good.,Gaza blockade is collective punishment for Hamas rule,-1,0.0025416905991733074,0.9759357571601868,0.021522503346204758
01282_2#01282_2_12,01282,01282_2,01282_2_12,Israeli blockade of Gaza is good.,Israel is occupying Gaza; blockade is illegal,-1,0.0006706172716803849,0.9915916919708252,0.007737631909549236
01282_4#01282_4_13,01282,01282_4,01282_4_13,Israeli blockade of Gaza is good.,UN called Gaza blockade illegal human rights violation,-1,0.0003625200770329684,0.9951730370521545,0.004464404657483101
01282_4#01282_4_9,01282,01282_4,01282_4_9,Israeli blockade of Gaza is good.,Damaging Hamas economically is a legitimate security interests,1,0.008838021196424961,0.872281014919281,0.11888090521097183
01232_1#01232_1_1,01232,01232_1,01232_1_1,Waterboarding is a justified interrogation technique.,US prosecuted foreign governments for waterboarding,-1,0.005362076684832573,0.17833779752254486,0.8163001537322998
01232_1#01232_1_10,01232,01232_1,01232_1_10,Waterboarding is a justified interrogation technique.,Waterboarding is a mild interrogation technique,1,0.23265954852104187,0.71114581823349,0.056194599717855453
01232_1#01232_1_5,01232,01232_1,01232_1_5,Waterboarding is a justified interrogation technique.,Waterboarding qualifies as torture,-1,0.008036033250391483,0.9799915552139282,0.011972413398325443
01232_3#01232_3_2,01232,01232_3,01232_3_2,Waterboarding is a justified interrogation technique.,Torture violates protections of the vulnerable,-1,0.003565956372767687,0.9040766358375549,0.09235739707946777
01232_3#01232_3_5,01232,01232_3,01232_3_5,Waterboarding is a justified interrogation technique.,Torture is justified in saving lives.,1,0.0011147614568471909,0.9856851100921631,0.013200115412473679
01232_4#01232_4_3,01232,01232_4,01232_4_3,Waterboarding is a justified interrogation technique.,Information obtained through waterboarding is unreliable,-1,0.000581709377001971,0.9884463548660278,0.010971984826028347
01224_11#01224_11_6,01224,01224_11,01224_11_6,"Chinas ""one child"" policy is sensible.",It prevents sibling rivalry.,1,0.2580967843532562,0.006793455686420202,0.7351097464561462
00370_6#00370_6_2,00370,00370_6,00370_6_2,Algae biofuel is good.,Producing algae biofuel is relatively expensive,-1,0.001312054693698883,0.9936562180519104,0.005031686741858721
00370_6#00370_6_6,00370,00370_6,00370_6_6,Algae biofuel is good.,Algae pools can become contaminated and less efficient,-1,0.011261572130024433,0.45580950379371643,0.5329288840293884
00370_6#00370_6_8,00370,00370_6,00370_6_8,Algae biofuel is good.,Algae fuel ponds must be expensively covered,-1,0.03266375511884689,0.6686679720878601,0.2986682653427124
00370_7#00370_7_1,00370,00370_7,00370_7_1,Algae biofuel is good.,Lining ponds to meet groundwater regulations is expensive,-1,0.0013903200160712004,0.00680478336289525,0.9918049573898315
00248_2#00248_2_10,00248,00248_2,00248_2_10,Seeking an MBA is good.,Enrolling in MBA can break stride in career,-1,0.9385927319526672,0.0005368297570385039,0.06087035685777664
00248_2#00248_2_16,00248,00248_2,00248_2_16,Seeking an MBA is good.,MBA is not necessary to career/salary advancement,-1,0.005105288699269295,0.016920754685997963,0.977973997592926
00248_2#00248_2_17,00248,00248_2,00248_2_17,Seeking an MBA is good.,Some employers see MBA grads as too expensive,-1,0.007012187968939543,0.03875438868999481,0.9542334675788879
00248_2#00248_2_4,00248,00248_2,00248_2_4,Seeking an MBA is good.,MBA significantly improves job/career/salary prospect,1,0.00698677496984601,0.013939504511654377,0.9790737628936768
00248_2#00248_2_7,00248,00248_2,00248_2_7,Seeking an MBA is good.,MBA may not teach needed info for higher jobs,-1,0.11398977041244507,0.07791364938020706,0.8080965876579285
00248_3#00248_3_3,00248,00248_3,00248_3_3,Seeking an MBA is good.,Older MBA students may appreciate it much more.,-1,0.25265970826148987,0.004963357001543045,0.742376983165741
00248_3#00248_3_6,00248,00248_3,00248_3_6,Seeking an MBA is good.,Older MBA students bring more experience/perspective.,-1,0.31796661019325256,0.002752278232946992,0.6792811155319214
00248_4#00248_4_3,00248,00248_4,00248_4_3,Seeking an MBA is good.,MBA helps avoid mistakes with on-job training,1,0.020440425723791122,0.000982360914349556,0.9785772562026978
00248_4#00248_4_4,00248,00248_4,00248_4_4,Seeking an MBA is good.,Few executives believe MBA preps for real business,-1,0.038474615663290024,0.014299525879323483,0.9472259283065796
00248_4#00248_4_6,00248,00248_4,00248_4_6,Seeking an MBA is good.,Work work is more rewarding than homework.,-1,0.0010756663978099823,0.0010810232488438487,0.9978432655334473
00248_4#00248_4_7,00248,00248_4,00248_4_7,Seeking an MBA is good.,MBA teaches you to think like a business person,1,0.01630617305636406,0.0046532126143574715,0.9790406227111816
00248_7#00248_7_1,00248,00248_7,00248_7_1,Seeking an MBA is good.,Debt from MBA can be a major burden.,-1,0.013662817887961864,0.5237553715705872,0.4625818133354187
00248_7#00248_7_9,00248,00248_7,00248_7_9,Seeking an MBA is good.,MBA is valued currency in any business or organization,1,0.01373935118317604,0.0022855892311781645,0.9839751124382019
00248_9#00248_9_1,00248,00248_9,00248_9_1,Seeking an MBA is good.,Learning finance is no substitute for learning cash flow,-1,0.009059575386345387,0.008902422152459621,0.9820380210876465
00248_9#00248_9_2,00248,00248_9,00248_9_2,Seeking an MBA is good.,MBA-taught complex business models are costly|,-1,0.018493669107556343,0.3327679932117462,0.6487383246421814
00451_11#00451_11_2,00451,00451_11,00451_11_2,Corporal punishment of children is acceptable.,Moderate corporal punishment is not psychologically damaging,1,0.06936424225568771,0.013193638063967228,0.9174420833587646
00451_1#00451_1_3,00451,00451_1,00451_1_3,Corporal punishment of children is acceptable.,Corporal punishment fosters violence in society.,-1,0.02604716643691063,0.6379745006561279,0.33597832918167114
00451_1#00451_1_5,00451,00451_1,00451_1_5,Corporal punishment of children is acceptable.,Corporal punishment creates anti-social behavior.,-1,0.0121352793648839,0.8867892622947693,0.10107545554637909
